bytearray(b'<p>This is a paragraph.</ p>\n<p>This is another paragraph.</p>')
bytearray(b'<a href="http://www.w3\x96\x96.com">This is a link</a>')
bytearray(b'<a href="http://www.w3iy.com"\xff\x00>This is a\xa3link</a>')
bytearray(b'<a h\x0c_x\xe1\xdf\x15kwp:///www.w3/www.w3ii.com">\xb0h\x96\x8c is a link</Headww.w3a>')
bytearray(b'<a href=.</p>\n<p\x1d\x94;.w3ii.com">This is a link</a>')
bytearray(b'\x10<a href="http://www.w3ii.cf\x81">This is a lin\x00\x00\x80\x00k</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a lins aa>')
bytearray(b'<a href="http://www.w3ii.com">Th\xbcs is a link</a>')
bytearray(b'<a his ="http\xc5//www.\xf73dii=\xb4\x1f\xd5\xcf\xe5\xeaL|m">This is a link</a>')
bytearray(b'<a href=" atp://www.w3ii.com\x05\xff\xff\x05">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a li\x0f,=\x12\xff\x9f\xe8nk</a>')
bytearray(b'<a href="hts<!//www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://w\xa6w.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.\x9com">This ih a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Thrs is a link</a>')
bytearray(b'<a hrefh\x8def}\xa2="http://www.w3ii.co\x00\x00\xff\xffm">This is a link</ai')
bytearray(b'<a href="http://www.w3ii.com">Thi3 is a \x92ink</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a<')
bytearray(b'<a href="http://www.w3ii.com">\nh\x96\x8c is a link</a>')
bytearray(b'<a hre\x99="htp://www.w3ii.com">T:// is a link</a>')
bytearray(b'<a href="http://www\x0fi\x8c`E\xd4\xcf\x85.w3ii.com">T\x97\x96s is a lina</a>')
bytearray(b'<a href="http://w\x05\xff\xff\x05ww.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3iid.com">This is a li\x91\x94</a>')
bytearray(b'<a boef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Th\xa5\xe3h\x01s a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This \xff\xff\xff\xffis a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This Is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is\xbe\xa8\xd0\x11ink</a>')
bytearray(b'<a href="http://www.w\xff\xff\x00\x003ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a hreq\x1egq\x1e_p://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="ht\xebUi3\xdc\x0e[\x80.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.\x88\xccii.com">T\x01his i\x8c\xdfa link</a>')
bytearray(b'<a href="http://wgw.w3ii.c[w">This is a link</a>')
bytearray(b'<a href\x1c"http:\x00\x01\x00\x00//www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a\x05\xff\xff\x05>')
bytearray(b'<\x80a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3,i.com">This is a link</a>')
bytearray(b'<a hreY\xfb"http://www.w3ii.com">_\x1f\x0f\x01This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This>This link</a>')
bytearray(b'<a href="http:/\xc7www.w3ii.com">This is a link<')
bytearray(b'<a href="http://www.w3ii.com">Th\xc0u is a link</a>')
bytearray(b'<a href=\x00\x00"http://.com">This is a link\x04\x00</a>')
bytearray(b'<a href="A\xab\xda\xd7\xaa\xa1\x00\x9aww.w3ii.com">This i\xa2 a \x93\x96nk</a>')
bytearray(b'\x08a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'\xc1\xf5 href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3iiparagrap.com">This is a link<\x02\x00/a>')
bytearray(b'<a href="http://www.w3iirom .com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.co@">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com"\xc1\xabhis is a link</a>')
bytearray(b'<a href="httpM//www.\xef\xa7\x05<\xbaw3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3\x96i.com">This is a link</a>')
bytearray(b'<a href="http://ww\x88\xd1w3ii.com">This is a link</a>')
bytearray(b'<a href="httpa://www.w3ii.com">This is a link</\x00\x02a>')
bytearray(b'<a href="http://www.w3ii\x11\x15\x7f\xffom">This is a ink; baclink</a>')
bytearray(b'<a href="http://www.w3ii.c\x00\x04om">This is a link</a>')
bytearray(b'<a h$\xbbf="http://www.i.\x03om">Thishis is a link</a>')
bytearray(b'<a href="http:/ww.w3ii.co\x92">This is a link</a>')
bytearray(b'<a href="http:\x05hiswww.w3ii.com">T\x05\xff\xff\x05his is a link</a>')
bytearray(b'<a href="http://www.w3ii.c\x90\x80<\xe7\xf3w\x17\xfa\xab\xd3is a lin\x94\xc3/ap://www>')
bytearray(b'<a href="http://www.w3ii.com">This\xfdis a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link\x92/a>')
bytearray(b'<a href="http://ww8\xd1w\xf3\x90?\xebhom">This is a link</a>')
bytearray(b'<a hry>\n</ht\x12ef=Yhttp://www.w3ii.com">This is \xfe\xab\xc1\rnk</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a \x93ink</a>')
bytearray(b'<a href="http://www.w3ii@com">This is a link</a>')
bytearray(b'<a\x15href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">T\x8eis is a link</a>')
bytearray(b'<a"> href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3i\x96\xd1com">This is a link<\xa79.\xf6\xcf/a>')
bytearray(b'<a (ref="http://www.w3ii.com">\xab\x97is is a link</a>')
bytearray(b'<a href="http://www.w(W\xe2\x8bb\x01f3ii.com">This is a link</a>')
bytearray(b'<a hr">Thef="http://\x88ww.w3ii.\xc8\xfem">Thi\xde \xff\x7fis a link</a>')
bytearray(b'<a h6\xf9f="http://www.w3ii.com@">T\xe8is is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a linink<>')
bytearray(b'<a href="htt anothep://www.w3ii.com">This\xf2:`\xa0a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a\xb3\xf3\xf1\x18k</a>')
bytearray(b'<a href="ht\x8bp://wFw.w\xdb\xd0i.com">This \xf8\x8bt\xa0 link</a>')
bytearray(b'<a href="http://www.w3.com">This is a link</a>')
bytearray(b'<a href="h4m\xb5\x0c\xa8k\x7f\xa5w.w3ii.com">Th(s"b\xa1\xae\xea~\x8b(nk</a>')
bytearray(b'<a href="http://www.w3ii.com"\xe8Thi0 is a link</a>')
bytearray(b'<a@ href="http://www.w3ii.com">This is a li\xd1\x84\xc5#a>')
bytearray(b'<a href="http://www.w3i\xe4\xac%\xd9\xe6i.com"\x00\x00\x01\x00>This is a link\xc3\xd0a>')
bytearray(b'<a hr_ep_ef="http3ii.com">T\xea\xae\x9b\x16\xb0Z\\\xfc link</a>')
bytearray(b'<a hbef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</>')
bytearray(b'<a href="http://www.w3\x06\x15\x82\x0bom">This is a link</a>')
bytearray(b'<a href="http://wwu.w3ii.com">This is a link\xc3/a>')
bytearray(b':di<a href="http://www.w3ii.com">\xabhis is a link</a>')
bytearray(b'<a href="http://ww\xc9\xd2\xdf\x07ii.com">ThiTs is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This\xdf\x96s a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This ink</a>')
bytearray(b'r(S\x90ref="http://www.w3ii.com">This is a linkt</a>')
bytearray(b' linref="h\x8btp://www.w3ii.com">This is\x00\x00 a link</a>')
bytearray(b'\x9f_\xab\x10\xe1\xf5\xa9<a href=\x10"http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="\x00\x04http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ihhcom">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.ca lin\x94\xc3/om">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.co\x92\xdd>This is a link</a>')
bytearray(b'<a href="http://www.w3ii.ckm">This is a link</a>')
bytearray(b'<a href=\xf0http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.cgom">This is a link</a>')
bytearray(b'<a href="ht\xab\x14\x93\xd3/www populous city in the Un.w3\x86i.com">This is a link</a>')
bytearray(b'<a href=//www."htt\xf4Pm\xcc\x00\x00www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a\xef\x10 href="tp://www\xb2w3ii.com">This is a link</a>')
bytearray(b'<a href="htt\n\n</www.w3ii.com">This is a link</a>')
bytearray(b'<a href="dhttp:\xd0\xd0www.w3ii.com">This#Js a\xd6link</a>')
bytearray(b'<a href="http://www.w3ii.com" >This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a linkis</a>')
bytearray(b'*\xe4 href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http:/\xd0www.w3ii.com">This is a link</a>')
bytearray(b'<a hr*f="http://w\xa9\xb1\x86\xae3ii.com"\xc1\xabhis is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'f\x80\x12\xe1\xbc\xf9cR"http://www.w3ii.com">This is a link</a>')
bytearray(b'<a \xe33\x9b\x03="http://www.w3i\x96.com">This is a link</a>')
bytearray(b'<a<a ef="hutp://www.w3ii.com"6This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link<-a>')
bytearray(b'<a href="http://www.w ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">uhis i</a>')
bytearray(b'<a href="http://www.Ty\xbf\xfb.com">This is a \x93\x96nk</a>')
bytearray(b'<a h\x00\x00\x00\x00ref="http://\xaawww.r parcom">This is\xdf\x9e link</a>')
bytearray(b'<a href="http://www.\x88\xccii.com">This is a link</a>')
bytearray(b'<a href="h\n</ul/www.w3\xb16.co\x92\xdd>This is a link</a>')
bytearray(b'<a href="http:\x00\x00\x00\x00//www.w3\xccii.com">ThisJis a link<oa>\x00')
bytearray(b'<a href="http:/oh8\xa3\xdb83ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.c\x80\xf6\x91om">Thhttp://wis i\x8c(a link</a>')
bytearray(b'<a href="http://www.w3ii.com"\xc1Th"s is a link</a>')
bytearray(b'<a href="http://www.w3ii.com" is a link</a>')
bytearray(b'<a hre\x97="http://www.w3ii/com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a~\x15\x1f\x11k</a>')
bytearray(b'<a href="http://www.w3ii.com">This isww a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This>This link</a>')
bytearray(b'<a href="httprong>w.w3ii.com">This is>My firs a link</a>')
bytearray(b'<a href="http://www.w3ii.com\xe9\xa5This is a link</a>')
bytearray(b'<a href="http://w\x7fww.w3ii.com"\xfcThis \x96\x8c a link</a>')
bytearray(b'<a hr\x95f="http://www.w.com">This is a link</a>')
bytearray(b'<a href="http://www.w3i\x80i.com">This is a link</a>')
bytearray(b'<a href="http://wwwis is.com"nhh is a link</a>')
bytearray(b'<a href="httf="http.w3Ii.com">T\xa9is is a link\x01</a>')
bytearray(b'<a hre\xbfR\x881tt0\xc5//www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.\x883ii.com">This is a link</a>')
bytearray(b'<a href="http:<p>Th//www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.colinThibnknq9\x00\x00\x00\x00~kink</@a>')
bytearray(b'<a href="http://wvw.w3ii.co\x86\x0e;m\xdd\xc1Th a link</a>')
bytearray(b'<a \xb0\xf9ef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a \xc9ink<\xd0\x9e>')
bytearray(b'<a href="http://www.w3ii.com">This is a l</a>/a>')
bytearray(b'<a0href="http://www.w3ii.com">This is a li\x08\xb3\xfb\xb3}nk</a>')
bytearray(b'<\x9e\xdfhref="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is\x00\x80 a link</i>')
bytearray(b'<a href="ht\xf0\xea(\xfd/www.w3ii.com">This \x96s a link</a>')
bytearray(b'<a hrefNLL,=\xbe\xc9\xba/www\xcdM\xd4O\xd7\xb0i[\x00\x00\x00om\x00\x00">This is a link</a>')
bytearray(b'<a href="http://www.w3\xe98mR\x15\xb7ii.com">This is a link</a>')
bytearray(b'\x08a href="http://www.w3ii.c\x00\x00\x00\x01om">This ik<ody')
bytearray(b'<a href="http://www.w3ii,com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a lincomk</a>')
bytearray(b'<a href="http://www.w3ii.com href="hs a link</a>')
bytearray(b'<a href="http\x1a//www.w3ii.com">This is a li\x00\x00\xff\xffnk</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a li#k</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a lin\x94</a>')
bytearray(b'<a href="ht\x00tp://www.w3ii.com\x7f\xff">This is a linkm">T')
bytearray(b'<a href="http://www.w3ii.com">This is\xaf}\xd8\x08\x0bR\xdbEk</a>')
bytearray(b'<a hrefxt will be w.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www\xe7w3ii.com">This is a link,/a>')
bytearray(b'<a href="\xbfttp://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is C link</a>')
bytearray(b'<a href="http://www.w3ii.<bdo>This is a link</a>')
bytearray(b'<a href="h\xff\xff\xff\xffttp://www.w3ii.c\x00\x00\x00\x00om">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Thi\t\xd0\xd3T\xbftR\x82ink</a>')
bytearray(b'<a href="http://www.w3i\x00\x00\xff\xffi.com">This is a link</a>')
bytearray(b'<a href="h.\xbcttp://www.w3\xee<\xd9Z\xf5\x17\xf4-This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This isio li\x00\x80\x00\x00nk</a>')
bytearray(b'dy>\n<<a href="http://www.w3ii.com">This is \x9e link</a>')
bytearray(b'<a href="http://www.w\xc8ii.com">This is a link</a>')
bytearray(b'<a hre\x99\xc2"http://www.w3ii.com">This is</ a link</a>')
bytearray(b'<a href://www.w3i\x00\x00\x80\x00i.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a \x00\x00\x80\x00link</a>')
bytearray(b'<a href="http://www.w3ii.co\x00\x00#">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a \'\xe0:\x85\x17\xe7\x97"')
bytearray(b'<>\n<head>\xb4K\x98ayx\xf6\x1d\xfas.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3i\xe9.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This >Tis a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This\x04\xfa|C<\x04\x08\xb2nk</a>')
bytearray(b'<a href="ht tp://www.w3ii.com">This is a link<>')
bytearray(b'<a hre\x0eB\xd7http://www.w3ii.com\x7f\xc0This is a link</a>')
bytearray(b'<a href="http://www.w\xccii.com">This is a link</a>')
bytearray(b'<a href="http://www.m">This is a link</a>')
bytearray(b'<a href="\x00\x10http://www.w3ii.com">This is a wlink</a>')
bytearray(b'<a href="http://www.w3ii.cgm">This is a link</a>')
bytearray(b'<a hreHNw\xa2\xadf="http://www.w3ii.com">This is a link</a\x7f\xff\xff\xff>')
bytearray(b'<a href="http://www.w3iThis is a link</a>')
bytearray(b'<a h\x00\xffref="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Tref="hta link</a>')
bytearray(b'<a href="http\xff\xff\xff\xff:/\x0fwww.w3ii.com"\xecThil is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This\x8c\xe2G\xdbg\x84\x17\x98nk</a>')
bytearray(b'0ea href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii\x10.com">This is a link<Xl>')
bytearray(b'<a href="http://www.w3ii.com\x7f\xff\xff\xff">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link')
bytearray(b'<r\xc9\xfa\xe3Ehttp://www.w3ii.com">This is k</a>')
bytearray(b'<a href="http://www.w\x0e\xad\x95\xc6c-iom">This is a link</a>')
bytearray(b'<a href="http://www\x1by\xe4\xec@\xec\xc0\xb6m">This is a link</a>')
bytearray(b'<a href="http://wwwom.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.\x9com">This is a link</a>')
bytearray(b'ww.w@a href="http://www.w3ii.com">This is a lin\x89</a>')
bytearray(b'<a\x00 href="http://www.w3ii.com"\xf7\xeb\xf3\x13xVg\xc2 a link</http://a>')
bytearray(b'<a href=" ttp://www.w3ii.com">Tha liis is a link</a>')
bytearray(b'<a href="http://www.w3ii1com">This is is a link</a>')
bytearray(b'<a href="http://www.\xff\xecii\x00\x10.\xf8\xc0\xd0ncs is a link</a>')
bytearray(b'<a href="http://wwwlinii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is e link</a>')
bytearray(b'<a href="http://www.-3ii.com">Thi/ is a link</a>')
bytearray(b'<a href="http:/ \xa0\x80/www.w3ii.com">This is\xdfa link</a>')
bytearray(b'<a href="http://www.w3ii.com">Th\x90\xe2 is a link</a>')
bytearray(b'<a hre\x95\xf0\xb0uM\xa9\xb5\xc1f="http://www.w3ii.c\x80om">This is a link</a>')
bytearray(b'<a hred="http://www.w3ii.co\x02\xbe\'\xee>)\x86iis a link</a>')
bytearray(b'<a href="http://www.w3ii.com">\\his is a link</a>')
bytearray(b'<a href=\xa4"http://www.w3ii.com">This is a link</a>')
bytearray(b'\xc3\x9e ef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<\x9e\xdfhref="http://www.w3\xce\xc1.c\x00\x00\xff\xffom">This is a link</a\xe8')
bytearray(b'<a href="http://www.w3ii.com">This i(\xcds a lin\x1cx\xc7\xbd>')
bytearray(b'<a href="http://www.w3ii.com"\xc1\xabhis is a link</a>')
bytearray(b'<\xbd\xa8a\x93\xce\xfb[\x0bhttp://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="IVtp://www.w3ii.com">\xabhis i\xdb\xd0As a link</a>')
bytearray(b'<a href="httk://www.w3C\xc0.com">This is a link</a>')
bytearray(b'<a Thishref="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www..com"w3ii.com">This is a link</a>')
bytearray(b'<a hr\x10\x00ef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.c\x86T">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<i.com">"http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3<a hrm">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Thom"f="htli\x91k</a>')
bytearray(b'<a href="http://ww\x88\xd1w3ii.com"up>ss is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Th\x01\x00is is \x1c link</a>')
bytearray(b'<a href="http://www.w\xcc\x96i.com">This\xff\xff\xff\xff is @ link\xa5F/t')
bytearray(b'<a 12 09:1 href="http://www.w3Ui.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link\xd7/a>')
bytearray(b'<a href="http://www.\x88\xccii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3i\x00\x00\x00\x01i.com">This is a link</a>')
bytearray(b'<auhref=\x13~\x0ftp://www.3ii.c\x12\xff">This is"\xf9 a link<7a>')
bytearray(b'<a href="http://www.w3ii.cQ[">T\x97\x96s is a lin\xde\x87\x1b\xa1>')
bytearray(b'<a href="http://www.3dii.cm\x00\x01\x00\x00m">This is a l\x05\xff\xff\x05ink</a>')
bytearray(b'<a href="h\x00\x00\x00\x01ttp://www.w3ii.com">This is a lin/a>a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">T\xeeis\xff\xff\xff\xff is a link</a>')
bytearray(b'<a href="http:\x84\x87p\x8b4\x95\x08\x02ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a wwnk</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a li\xc9k</a>')
bytearray(b'<a href="http:\xd0\xd0www.w3ii.com">This is a li\x91k</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link<\x01/a>')
bytearray(b'<a href://www.w3 ii\xe8\x03.com">This is ae\x00\x00\xff\xfff="http:/\x08 link</a>')
bytearray(b'<a \x1c\x9d\x07\xdb="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w>3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link\x9d\xdd\x10\xc7')
bytearray(b'<a href="http://www.w3ii.com">This is a\x91\x99%\xcf\r\xc2n\x96>')
bytearray(b'<a href="http://www.]\x89h~\xde?Yfw3ii.com">Ting</h1a link</a>')
bytearray(b'<a href=q`fq`ww.w3ii.com">This is a linknk<\x1c</a>')
bytearray(b'<a href="http://www.w3ii.com\xb5>This i paragra</a>')
bytearray(b'<l href="http://www.w3ii.com">This i-na link</a>')
bytearray(b'<a href="http:\x01\x00//www&w3ii.\x05\xff\xff\x05com\xdd>This is a link</a>')
bytearray(b'<a href="htpp://wqL\xf3.w3ii.com">\xabhis is a l>Think</a>')
bytearray(b'<a h\xee\xe87p$\xb0Dap://www.w3ii.com">This is a link</a>')
bytearray(b'<\xbc\xcdhref="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http/www.w3ii.com">This is a link</a>')
bytearray(b'<a href="htt\x04\xa1N+\x14\x8c]3w3ii.com"\xaa\xe9\x1c8\xd7\xd2-\x82 a link</a>')
bytearray(b'<a hruf="http://&\x97\x03Sw3ii.com"<This is a link</a>')
bytearray(b'<a href="http://www.;.oi.com"> Thie\x1a\x86\x0f a link</a>')
bytearray(b'<a href="http:/\x88qww.w3ii.com">This is a link</a>')
bytearray(b'<a href="htt\xeb\xdf\n\n<illion ih1>This i\xff\x00s a\xdf\x97eading//www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a hrMf="http://www.w3ii.com">T\x00\x04his is a link</a>')
bytearray(b'<a href="http:/\xff\xff/www.w3ii.com">This is a link</a>')
bytearray(b'<a hr\x00\x00\x01\x00ef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a Tref="h\x8btp://www\xb0J\xe3Ei.com">Thi\xff\xff\xff\xffs is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a hrk<ef="http://www.w3ii.com">This is ags<!99 link</a>')
bytearray(b'<a0href="http://www.w3ii.com">This is a link</k</aa>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="htt\xff\x7fp:/-www.\x883ii.com">This is a li\x91k</a>')
bytearray(b'<a href="http:// link<www.w3ii.com">This <www.w3i\x00\x00k</a>')
bytearray(b'<a href="http://www.w\x00\x00\xff\xff3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.cp>">This is a link</a>')
bytearray(b'<a href="bttp://www.w3ii.com">This is \xff\xffa link</a>')
bytearray(b'<a href="http://www.w3ii.com"\xa0w\xf1\xac\x1e\x03\xd3M a link</a>')
bytearray(b'<a-iof!\x1f href="http://www.w3ii.com">\xd4\x06\x971\xcdThys is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a lhnk</a>')
bytearray(b'<a href="http://www.w3ii\x00\x80\x00\x00.com">This is a link</a>')
bytearray(b'<a href="http://www.w3\xff\xff\xff\x7fii.com">This is a link</a>')
bytearray(b'<a hc\xfff\x96"http:.w3ii.com">This is telink</a>')
bytearray(b'<a href="h\x1ctp://U\xc2w.w3ii.com">Th<!999!\x1fis i\xa5w\x8d?\xb4sia link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is\xdf\x9e link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a //www.link</a>')
bytearray(b'<a hgq\x1es a l\x17n//www.w3ii.com\x82\xf3\xa2Ois is a link</a>')
bytearray(b'<a href="http://www.w3i\x00\x00\xff\xffi.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a\xdfhref\xadg/\xf3="http://www.w3ii.com">T\xf8W\xbc\x83his is a link</a>')
bytearray(b'<a href="http://wwagraw.w3ii.com">This is a\xf1\x96\xe3Kd_\xea link</a>')
bytearray(b'<a hrep:/>\n\n\x00\xff<h1>M/www.w3ii.com">p:/>\n\n\x00\xff<h1>M/www.w3ii.coThis is a link</a>')
bytearray(b'<a href\x7f\xff\xff\xff="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a hre\x01f="http:/\xafwwwE:\x056o\xcd\xb1Em">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href=@"http://www.w3\x02\xbd\x8e\xf6TR~\x10\xf2\xcfYL\xee\xa4is a link</a>')
bytearray(b'<a hr\xa4\xa9\xed\x87http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Thi is a  link</a>')
bytearray(b'<a hre\xef "http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii\x00\x01\x00\x00.com">This \xffis a lidnk</a>')
bytearray(b'<a href="http://ww\x88\xd1w3ii.com">This is a link</a>')
bytearray(b'<\x00\x80a href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<k</a>f="http://www.w</a.com">This$is a link</a>')
bytearray(b'<a href="http;//www.w3ii.com">This is a link</a>')
bytearray(b'<a href="ht link</atp://www.\nLinux m">This is a link</a>')
bytearray(b'<a \xa1\x17j\x9d\xf5\x938\xfftp://www\x10.w3ii.com">This\xdfis a link</a>')
bytearray(b'<a href="http://www.w3ii.com">Phis is a link</a>')
bytearray(b'<a h\x8eef="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="h\x00\x00\x80\x00ttp://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w \x9f\x8b3ii\xd1com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This i\xf8 a l`\x95\xe4H/a>')
bytearray(b'<a href="http://www.w3-v6.189>This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a lin\x94\x11/a>')
bytearray(b'<a hre\xedf="http://w7w.wU\x1b"]\xef\xe1\xe2R>This is a link</a>')
bytearray(b'<a href="h@ttp;//www.wcii.com">K\xed"O\xd7This is a lin@</a>')
bytearray(b'<a href="http://www.w3ii.com">This is)\xf2 lv\x16\xe1\x8aC\xf1\xfe\xe1nk</a>')
bytearray(b'<a href="http://www.wSgh3ii.com">\xfc\xdb\x9e\x1b\xdc\xc8=\xa7a link</a>')
bytearray(b'<ao=Sghr\x1fhttp://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3iif.com">This is a link</\xbd\xa6\xc3Da>')
bytearray(b'<a href="http://www\xd1\x883ii.com">This is a link</a>')
bytearray(b'<a</ href="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a hcsghref="httpz//www.w3ii.com">Thi\xa35is a link</a>')
bytearray(b'<a hre\xe6="http://www.w3ii.com">This is a link</a>')
bytearray(b'<a href="http://www.w3ii.com">This is a l\x05\xff\xff\x05ink</a>')
bytearray(b'<a href="htt\x8f://www.w3ii.com">This i</a>')
